turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.chain.has_attribute_foundation.true,True,0.35,0.35,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,1.1,1.1,12,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.chain.has_attribute_foundation.true,True,0.35,0.35,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,1.1,1.1,13,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.chain.has_attribute_foundation.true,True,0.35,0.35,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,1.1,1.1,14,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.chain.has_attribute_foundation.true,False,0.35,0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.chain.has_attribute_foundation.false,True,-0.5,-0.5,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.25,0.25,29,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_d88b6b8cfb24,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.9,0.9,15,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_53dc4d9fb177,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.9,0.9,16,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.llm.charge.positive,True,0.1,0.1,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_d622f1b963f6,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.85,0.85,21,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ascend,slot_7973c06ef28c,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.75,0.75,23,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.chain.gap.below.true,False,0.5,0.0,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.chain.has_attribute_foundation.false,False,0.2,0.0,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,convgraph.node.chain.has_attribute_foundation.true,True,-0.2,-0.2,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,3d1f8920-39d0-4f1b-af5e-4890a6ee6c7a,mid-afternoon at work,interview.strategy.self_count,0.0,-0.3,-0.0,1.2,0.0,0.55,0.66,24,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.chain.gap.below.true,False,0.5,0.0,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.chain.has_attribute_foundation.false,False,0.2,0.0,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,convgraph.node.chain.has_attribute_foundation.true,True,-0.2,-0.2,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,d6d40634-f429-449f-87c0-09bb48f4aff5,feeling sluggish mid-afternoon,interview.strategy.self_count,0.0,-0.3,-0.0,1.2,0.0,0.55,0.66,25,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.chain.gap.below.true,False,0.5,0.0,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.chain.has_attribute_foundation.false,False,0.2,0.0,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,convgraph.node.chain.has_attribute_foundation.true,True,-0.2,-0.2,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,0874e069-22d4-4818-a822-b09df6d8ec59,get a quick energy boost,interview.strategy.self_count,0.0,-0.3,-0.0,1.2,0.0,0.55,0.66,26,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.chain.gap.below.true,False,0.5,0.0,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.chain.has_attribute_foundation.false,False,0.2,0.0,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,convgraph.node.chain.has_attribute_foundation.true,True,-0.2,-0.2,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,61746bf9-e23e-49ea-8c2e-be9bbb816c44,grabbing Diet Coke from the break room,interview.strategy.self_count,0.0,-0.3,-0.0,1.2,0.0,0.55,0.66,27,False,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.chain.gap.below.true,True,0.5,0.5,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.chain.has_attribute_foundation.false,True,0.2,0.2,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,convgraph.node.chain.has_attribute_foundation.true,False,-0.2,0.0,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,3316cb12-d566-4a8f-a115-92ffb179d790,cold caffeinated drink as habitual go-to,interview.strategy.self_count,0.0,-0.3,-0.0,1.2,0.0,1.45,1.74,1,True,False,
1,early,ground,slot_d88b6b8cfb24,,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.75,0.9,17,False,False,
1,early,ground,slot_d88b6b8cfb24,,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.75,0.9,17,False,False,
1,early,ground,slot_d88b6b8cfb24,,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.75,0.9,17,False,False,
1,early,ground,slot_d88b6b8cfb24,,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.75,0.9,17,False,False,
